mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,spec_centroid_mean,spec_centroid_std,spec_band_mean,spec_band_std,spec_rolloff_mean,spec_rolloff_std,spec_flat_mean,spec_flat_std,rms_mean,rms_std,zero_cross_rate_mean,zero_cross_rate_std,flux_mean,flux_std,band_energy_mean,band_energy_std,debit
-332.5086669921875,21.23295783996582,-19.93121910095215,24.270082473754883,-38.15874481201172,31.894624710083008,3.426419734954834,31.736114501953125,5.820863723754883,9.028685569763184,0.2906721532344818,0.3863680362701416,1.8859378099441528,21.886423110961918,22.595441818237305,15.747809410095217,19.936962127685547,18.22945976257324,14.438661575317385,12.27198314666748,11.0137300491333,10.60712718963623,8.176224708557129,9.159825325012209,8.762750625610352,7.556849479675293,8.616999357317486,0.1369961325587281,8.103111568211848,0.1054145457453116,9.102758872841402,0.0535827633170809,0.0668286681175232,0.0269531719386577,0.0097397500649094,0.0039415913634002,0.2873327376994681,0.0677964863333098,0.0311356075108051,0.0158633161336183,0.1004715859889984,0.1362187415361404,4.0
-273.3093566894531,19.77220916748047,-23.523494720458984,25.982696533203125,-47.110050201416016,36.93195724487305,-3.7389941215515137,30.294921875,2.835371255874634,12.62575626373291,-3.652467012405396,4.182807922363281,1.1216987371444702,15.369758605957031,14.537062644958496,13.22630786895752,13.17105484008789,14.482145309448242,10.88713836669922,8.235023498535156,7.412022113800049,9.13258171081543,7.339400768280029,7.210288047790527,6.103410720825195,6.78326940536499,8.672474831524875,0.0815346451541533,8.066597485574961,0.0676618521014834,9.110149650236597,0.0432686672532838,0.0699848383665084,0.0186809711158275,0.0149179035797715,0.0027132758405059,0.3426072140957447,0.0437923894592987,0.0251976642757654,0.0061707254499197,0.1548758596181869,0.110160082578659,4.16
-331.42901611328125,28.43006706237793,-19.07779693603516,23.52507972717285,-32.963035583496094,37.26473236083984,1.4593329429626465,25.824281692504883,3.6801254749298096,10.185790061950684,3.272768020629883,0.327091634273529,1.6143512725830078,28.80451011657715,18.45971298217773,17.547348022460938,18.167205810546875,16.65359878540039,12.466582298278809,12.181509971618652,11.456361770629885,11.134027481079102,8.097223281860352,8.40915298461914,6.140299320220947,7.794357776641846,8.603142766255885,0.131663547961942,8.12260726631854,0.0833291401653678,9.094387002811114,0.0545894276200247,0.0702380910515785,0.0291949808597564,0.0089014321565628,0.0029374228324741,0.2873457239029255,0.0619540306390879,0.0296581238508224,0.0112665314227342,0.0863113775849342,0.100845918059349,4.34
-336.48760986328125,15.852028846740724,-16.876983642578125,29.012042999267575,-31.44725608825684,36.71685409545898,-4.8372015953063965,27.78566551208496,4.291374206542969,7.262730598449707,0.9104492664337158,4.098923206329346,2.682837009429932,24.521564483642575,21.686254501342773,19.553770065307617,23.03341293334961,19.241289138793945,11.559659957885742,11.707497596740724,12.309679985046388,11.150866508483888,8.274930953979492,8.881367683410645,6.976272106170654,7.419029712677002,8.668254489150625,0.1205645468581468,8.084991903098578,0.1218903897978431,9.113706772950778,0.0554475033047732,0.069072775542736,0.0277381427586078,0.0096464799717068,0.0038878466002643,0.3212085480385638,0.0621402398683415,0.0302916541695594,0.0147024476900696,0.0798370391130447,0.0951302051544189,4.54
-292.5749816894531,9.189770698547363,-31.295127868652344,31.80508804321289,-43.05218505859375,31.97618293762207,-0.2238250523805618,32.07487106323242,5.726119518280029,11.387258529663086,-2.2824087142944336,-2.190401315689087,3.560076713562012,19.04781723022461,17.09933090209961,14.423124313354492,14.496747016906738,15.177026748657228,11.941317558288574,7.922970294952393,9.348666191101074,9.059494018554688,8.378841400146484,7.462838649749756,7.363652229309082,7.713090419769287,8.662162771869601,0.0989559589297619,8.026597861502461,0.091507838628069,9.085601822430457,0.054669552377176,0.0650720372796058,0.0263217780739069,0.0144145460799336,0.004365099593997,0.3367686170212766,0.0490850087874746,0.0279951095581054,0.0108613520860672,0.1550344973802566,0.1524646580219268,4.99
-303.1437683105469,16.35817527770996,-25.1373233795166,24.387638092041016,-40.40290832519531,34.24668502807617,-2.269855260848999,32.96324920654297,2.788723945617676,11.67436408996582,2.012138843536377,1.8160585165023804,0.2103639096021652,24.922889709472656,20.025754928588867,18.371252059936523,19.29570960998535,16.58687400817871,13.285442352294922,11.705947875976562,10.586518287658691,11.174642562866213,9.057785987854004,7.642000675201416,7.29091215133667,6.9950270652771,8.657128540509776,0.1092567978026412,8.080001915260574,0.0977531342869951,9.108858642150674,0.0579122586334303,0.0682488605380058,0.0218833405524492,0.0127078928053379,0.0044448133558034,0.3142375540226064,0.0566518228857746,0.0284441579133272,0.0117192203179001,0.1308459341526031,0.1048692762851715,5.001
-270.4842834472656,1.2907323837280271,-37.337890625,30.290714263916016,-40.69834518432617,34.714012145996094,-3.392300128936768,31.549745559692383,8.061247825622559,18.45317649841309,-2.377152681350708,-3.227785587310791,1.897615671157837,15.74736499786377,13.002985954284668,10.321510314941406,12.951055526733398,13.283102989196776,11.301311492919922,9.653748512268066,9.08982753753662,8.863020896911621,7.619526386260986,7.987999439239502,6.920141220092773,6.49733304977417,8.680113494222457,0.0622383650554874,8.032098669314003,0.0751467696349624,9.099416640400328,0.0367462539416857,0.0665910467505455,0.020612820982933,0.0175085719674825,0.0041910684667527,0.3428175905917553,0.0485456562073274,0.0260279346257448,0.0076572610996663,0.1926045566797256,0.1090664714574813,5.26
-519.40185546875,70.8420639038086,-35.57823944091797,-13.86270809173584,-45.53465270996094,-6.964057922363281,-8.285521507263184,9.647012710571287,26.114654541015625,19.1751766204834,20.014389038085938,2.755970001220703,3.7054829597473145,25.837059020996094,22.758920669555664,20.05213737487793,15.690669059753418,12.96584129333496,12.251256942749023,11.02896499633789,10.171920776367188,10.482604026794434,10.167311668395996,9.296459197998049,7.582289218902588,6.7032246589660645,8.143989195331702,0.2422967177165541,8.13755900637556,0.1426384100832452,8.849126643576447,0.2345793650753763,0.0185159221291542,0.0192120168358087,0.002568474272266,0.0014400270301848,0.1165485787898936,0.0500938238619014,0.0570856183767318,0.0345510989427566,0.0023719428572803,0.0024799879174679,5.28
-315.7551574707031,70.84205627441406,-35.57822799682617,-13.862714767456056,-45.53464889526367,-6.964064121246338,-8.285515785217285,9.647008895874023,26.114660263061523,19.175172805786133,20.01439094543457,2.755969524383545,3.705486536026001,25.83704948425293,22.7589111328125,20.05213737487793,15.690669059753418,12.965843200683594,12.251259803771973,11.028961181640623,10.171929359436035,10.482600212097168,10.167305946350098,9.296464920043944,7.582284927368164,6.703233242034912,8.143989268860322,0.2422966783069262,8.137559119064639,0.142638355169738,8.849126643576447,0.2345793650753763,0.0178448073565959,0.018565060570836,0.0201681461185216,0.0111351758241653,0.1165485787898936,0.0500938238619014,0.0570856072008609,0.0345510989427566,0.1321034729480743,0.118375763297081,5.281
-216.9584045410156,89.16346740722656,-65.44783020019531,-16.361408233642578,-53.20969009399414,-38.11110305786133,2.9648070335388184,-32.45500564575195,-3.900488138198853,-3.4785027503967285,-5.944742202758789,8.523531913757324,-9.233003616333008,24.150413513183597,22.929901123046875,14.439255714416504,12.75699520111084,10.963890075683594,10.708251953125,13.468069076538086,11.570417404174805,8.832493782043457,7.931695938110352,8.01363754272461,6.201207637786865,7.965559482574463,7.999708264148577,0.1878029422349638,8.000943594031376,0.1009113753864527,8.596834610868315,0.1411865257943226,0.0109043782576918,0.0080770729109644,0.0422557219862937,0.0133621236309409,0.1167589552859042,0.0674373342487273,0.0436883270740509,0.016353391110897,1.0880285501480105,0.5553016662597656,5.464
